genero,nombreCurso,nota,periodo
Masculino,Seguridad de la Información,1.5,2022-03-01T00:00:00.000Z
Masculino,Seguridad de la Información,1.5,2022-03-01T00:00:00.000Z
Femenino,Seguridad de la Información,0.0,2022-03-01T00:00:00.000Z
Femenino,Seguridad de la Información,3.6,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,3.2,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,2.6,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 3,4.5,2024-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.9,2024-03-01T00:00:00.000Z
Masculino,Electiva profesional 4,1.6,2024-03-01T00:00:00.000Z
Masculino,Electiva profesional 4,0.5,2024-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.6,2024-03-01T00:00:00.000Z
Femenino,Electiva profesional 4,4.9,2024-03-01T00:00:00.000Z
Femenino,Ingles 3,3.3,2023-03-01T00:00:00.000Z
Femenino,Ingles 3,2.2,2023-03-01T00:00:00.000Z
Femenino,Ingles 3,1.8,2023-03-01T00:00:00.000Z
Femenino,Ingles 3,2.6,2023-03-01T00:00:00.000Z
Femenino,Ingles 3,5.0,2023-03-01T00:00:00.000Z
Femenino,Ingles 4,2.1,2022-03-01T00:00:00.000Z
Femenino,Ingles 4,0.6,2022-03-01T00:00:00.000Z
Femenino,Ingles 4,4.3,2022-03-01T00:00:00.000Z
Masculino,Ingles 4,1.2,2022-03-01T00:00:00.000Z
Femenino,Ingles 4,3.7,2022-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,0.5,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,3.7,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,0.3,2024-03-01T00:00:00.000Z
Masculino,Almacenamiento de datos,5.0,2024-03-01T00:00:00.000Z
Masculino,Almacenamiento de datos,3.1,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,1.7,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,3.3,2024-03-01T00:00:00.000Z
Masculino,Almacenamiento de datos,0.3,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,3.8,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,4.8,2024-03-01T00:00:00.000Z
Masculino,Ingles 2,0.7,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,0.5,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,4.5,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,0.4,2021-03-01T00:00:00.000Z
Femenino,Ingles 2,0.5,2021-03-01T00:00:00.000Z
Femenino,Ingles 3,4.0,2024-03-01T00:00:00.000Z
Masculino,Ingles 3,2.4,2024-03-01T00:00:00.000Z
Femenino,Ingles 3,1.1,2024-03-01T00:00:00.000Z
Masculino,Ingles 3,1.3,2024-03-01T00:00:00.000Z
Masculino,Ingles 3,0.0,2024-03-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,2.3,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,3.5,2024-01-01T00:00:00.000Z
Masculino,Formación Ciudadana III: Paz y Convivencia,4.8,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.2,2024-01-01T00:00:00.000Z
Femenino,Formación Ciudadana III: Paz y Convivencia,1.3,2024-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,2.8,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,3.2,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,2.1,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,3.2,2023-01-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,2.2,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,0.8,2022-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.6,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.3,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.2,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,0.9,2022-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,2.6,2022-01-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.7,2022-01-01T00:00:00.000Z
Masculino,Cálculo 1,3.3,2023-01-01T00:00:00.000Z
Masculino,Cálculo 1,2.6,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,2.5,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,1.3,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,4.8,2023-01-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,1.7,2023-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,2.8,2023-03-01T00:00:00.000Z
Femenino,Estadística y Probabilidad II,0.8,2023-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,1.0,2023-03-01T00:00:00.000Z
Masculino,Estadística y Probabilidad II,3.3,2023-03-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.2,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,2.6,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,2.7,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.8,2021-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,2.5,2021-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.4,2024-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,2.6,2024-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,0.5,2024-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.9,2024-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,3.9,2024-03-01T00:00:00.000Z
Femenino,Ingles 2,1.1,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,2.4,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,4.9,2021-01-01T00:00:00.000Z
Femenino,Ingles 2,1.3,2021-01-01T00:00:00.000Z
Femenino,Ingles 2,4.4,2021-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,0.3,2024-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,2.1,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,1.3,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,1.1,2024-01-01T00:00:00.000Z
Femenino,Inteligencia Artificial,0.8,2024-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.6,2024-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.2,2024-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.4,2024-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.9,2024-03-01T00:00:00.000Z
Femenino,Programación,2.5,2021-03-01T00:00:00.000Z
Femenino,Programación,3.5,2021-03-01T00:00:00.000Z
Masculino,Programación,3.2,2021-03-01T00:00:00.000Z
Femenino,Programación,0.2,2021-03-01T00:00:00.000Z
Femenino,Programación,4.6,2021-03-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.2,2021-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,3.2,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.4,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,4.6,2021-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.3,2021-01-01T00:00:00.000Z
Masculino,Ingles 2,4.5,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,2.0,2023-01-01T00:00:00.000Z
Masculino,Ingles 2,1.2,2023-01-01T00:00:00.000Z
Masculino,Ingles 2,2.0,2023-01-01T00:00:00.000Z
Femenino,Ingles 2,3.8,2023-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,4.0,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,5.0,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,2.0,2024-01-01T00:00:00.000Z
Masculino,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
Femenino,Electiva de Lectura y Escritura,3.9,2024-01-01T00:00:00.000Z
Masculino,Almacenamiento de datos,3.3,2023-01-01T00:00:00.000Z
Femenino,Almacenamiento de datos,3.6,2023-01-01T00:00:00.000Z
Masculino,Almacenamiento de datos,4.1,2023-01-01T00:00:00.000Z
Femenino,Almacenamiento de datos,1.9,2023-01-01T00:00:00.000Z
Femenino,Almacenamiento de datos,1.5,2023-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,4.9,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.8,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,1.2,2022-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,0.5,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,3.0,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,3.5,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 5,1.1,2024-01-01T00:00:00.000Z
Masculino,Electiva Profesional 5,4.8,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,2.9,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,4.2,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,4.5,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,3.2,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,4.9,2024-01-01T00:00:00.000Z
Femenino,Programación,4.9,2022-03-01T00:00:00.000Z
Femenino,Programación,0.1,2022-03-01T00:00:00.000Z
Masculino,Programación,1.3,2022-03-01T00:00:00.000Z
Femenino,Programación,2.7,2022-03-01T00:00:00.000Z
Femenino,Programación,4.9,2022-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,4.9,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,0.2,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 3,3.3,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.7,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 3,4.0,2021-03-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,1.8,2023-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,1.5,2023-01-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,0.8,2023-01-01T00:00:00.000Z
Masculino,Seminario de Ing. de Datos e IA,3.3,2023-01-01T00:00:00.000Z
Femenino,Seminario de Ing. de Datos e IA,2.5,2023-01-01T00:00:00.000Z
Femenino,Analítica de Datos,0.1,2023-03-01T00:00:00.000Z
Femenino,Analítica de Datos,0.1,2023-03-01T00:00:00.000Z
Masculino,Analítica de Datos,2.3,2023-03-01T00:00:00.000Z
Masculino,Analítica de Datos,2.3,2023-03-01T00:00:00.000Z
Femenino,Analítica de Datos,3.4,2023-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.2,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,0.0,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.1,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.5,2024-03-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,2.6,2024-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,2.7,2021-03-01T00:00:00.000Z
Masculino,Almacenamiento de datos,4.2,2021-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,0.1,2021-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,2.8,2021-03-01T00:00:00.000Z
Femenino,Almacenamiento de datos,3.0,2021-03-01T00:00:00.000Z
Masculino,Innovación y Emprendimiento,4.9,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,1.1,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,3.1,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
Femenino,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
Femenino,Programación,1.2,2022-01-01T00:00:00.000Z
Femenino,Programación,3.1,2022-01-01T00:00:00.000Z
Femenino,Programación,0.6,2022-01-01T00:00:00.000Z
Femenino,Programación,1.3,2022-01-01T00:00:00.000Z
Femenino,Programación,2.5,2022-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.1,2024-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,3.1,2024-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,4.7,2024-01-01T00:00:00.000Z
Masculino,Electiva profesional 4,4.5,2024-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,0.1,2024-01-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,3.0,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.9,2023-01-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,0.7,2023-01-01T00:00:00.000Z
Masculino,Matemáticas Fundamentales,2.3,2023-01-01T00:00:00.000Z
Femenino,Matemáticas Fundamentales,1.7,2023-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,3.2,2021-01-01T00:00:00.000Z
Masculino,Redes e Infraestructura,5.0,2021-01-01T00:00:00.000Z
Masculino,Redes e Infraestructura,2.0,2021-01-01T00:00:00.000Z
Masculino,Redes e Infraestructura,4.1,2021-01-01T00:00:00.000Z
Femenino,Redes e Infraestructura,4.0,2021-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),4.0,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.1,2024-03-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.4,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),3.3,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.0,2024-03-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,2.2,2022-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,3.2,2022-01-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,4.7,2022-01-01T00:00:00.000Z
Masculino,Formación Ciudadana I : Identidades y Pluralismo,4.1,2022-01-01T00:00:00.000Z
Femenino,Formación Ciudadana I : Identidades y Pluralismo,4.6,2022-01-01T00:00:00.000Z
Femenino,Cálculo 1,3.5,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,0.7,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,1.0,2023-01-01T00:00:00.000Z
Femenino,Cálculo 1,1.3,2023-01-01T00:00:00.000Z
Masculino,Cálculo 1,1.2,2023-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,2.6,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,2.2,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,2.5,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,0.6,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,1.9,2022-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,2.6,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,4.4,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,2.3,2023-03-01T00:00:00.000Z
Masculino,Inteligencia Artificial,4.5,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,3.3,2023-03-01T00:00:00.000Z
Masculino,Electiva Profesional 5,3.3,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.2,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.3,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,4.8,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,2.2,2022-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,3.4,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 5,2.2,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,0.6,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 5,3.3,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 5,3.4,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,4.6,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,1.9,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.2,2023-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.1,2023-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,2.7,2023-01-01T00:00:00.000Z
Femenino,Inteligencia Artificial,1.1,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,2.9,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,2.6,2023-03-01T00:00:00.000Z
Masculino,Inteligencia Artificial,2.1,2023-03-01T00:00:00.000Z
Femenino,Inteligencia Artificial,2.8,2023-03-01T00:00:00.000Z
Masculino,Electiva Profesional 1,4.1,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,1.9,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,0.5,2021-03-01T00:00:00.000Z
Masculino,Electiva Profesional 1,4.4,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 1,2.6,2021-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.9,2022-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,5.0,2022-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.4,2022-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,4.5,2022-03-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,3.6,2022-03-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,1.8,2024-01-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,4.6,2024-01-01T00:00:00.000Z
Masculino,Legislación y Ética en el Manejo de Datos,2.6,2024-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,2.7,2024-01-01T00:00:00.000Z
Femenino,Legislación y Ética en el Manejo de Datos,0.1,2024-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,0.6,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.4,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,1.2,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.9,2022-01-01T00:00:00.000Z
Femenino,Seguridad de la Información,4.8,2022-01-01T00:00:00.000Z
Femenino,Ingles 1,0.1,2021-03-01T00:00:00.000Z
Femenino,Ingles 1,2.8,2021-03-01T00:00:00.000Z
Femenino,Ingles 1,1.5,2021-03-01T00:00:00.000Z
Masculino,Ingles 1,4.3,2021-03-01T00:00:00.000Z
Masculino,Ingles 1,3.3,2021-03-01T00:00:00.000Z
Masculino,Ingles 1,0.6,2024-03-01T00:00:00.000Z
Femenino,Ingles 1,1.6,2024-03-01T00:00:00.000Z
Femenino,Ingles 1,1.3,2024-03-01T00:00:00.000Z
Masculino,Ingles 1,1.2,2024-03-01T00:00:00.000Z
Femenino,Ingles 1,1.5,2024-03-01T00:00:00.000Z
Femenino,Sistemas Operativos,3.0,2024-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.6,2024-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,4.5,2024-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,1.4,2024-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,3.7,2024-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.6,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,2.3,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.1,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,4.6,2021-03-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.2,2021-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,1.5,2022-01-01T00:00:00.000Z
Masculino,Lógica y Matemática Discreta,4.8,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,4.4,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,4.9,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.1,2022-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,0.5,2022-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.3,2022-01-01T00:00:00.000Z
Femenino,Electiva Profesional 2,3.4,2022-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,1.8,2022-01-01T00:00:00.000Z
Masculino,Electiva Profesional 2,4.0,2022-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,4.2,2021-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,4.9,2021-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,2.8,2021-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,0.7,2021-01-01T00:00:00.000Z
Masculino,Inteligencia Artificial,3.2,2021-01-01T00:00:00.000Z
Masculino,Ingles 4,1.6,2024-03-01T00:00:00.000Z
Masculino,Ingles 4,1.0,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,4.5,2024-03-01T00:00:00.000Z
Femenino,Ingles 4,4.3,2024-03-01T00:00:00.000Z
Masculino,Ingles 4,2.8,2024-03-01T00:00:00.000Z
Femenino,Analítica de Datos,1.6,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,2.6,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,1.9,2024-01-01T00:00:00.000Z
Masculino,Analítica de Datos,4.9,2024-01-01T00:00:00.000Z
Femenino,Analítica de Datos,3.0,2024-01-01T00:00:00.000Z
Femenino,Ingles 4,1.9,2023-01-01T00:00:00.000Z
Femenino,Ingles 4,1.5,2023-01-01T00:00:00.000Z
Femenino,Ingles 4,2.2,2023-01-01T00:00:00.000Z
Masculino,Ingles 4,3.0,2023-01-01T00:00:00.000Z
Femenino,Ingles 4,1.9,2023-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),1.1,2024-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),0.0,2024-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),0.8,2024-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),2.8,2024-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),3.8,2024-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,4.1,2022-01-01T00:00:00.000Z
Femenino,Ingeniería y Sostenibilidad,1.9,2022-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,0.1,2022-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,0.6,2022-01-01T00:00:00.000Z
Masculino,Ingeniería y Sostenibilidad,4.7,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,3.6,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,0.3,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,0.5,2022-01-01T00:00:00.000Z
Masculino,Sistemas Operativos,4.7,2022-01-01T00:00:00.000Z
Femenino,Sistemas Operativos,3.1,2022-01-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,2.3,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,0.3,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,3.0,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,0.3,2024-03-01T00:00:00.000Z
Femenino,Lógica y Matemática Discreta,0.9,2024-03-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),4.5,2022-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),3.1,2022-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),2.9,2022-01-01T00:00:00.000Z
Femenino,ETL (Extracción Transformación y Carga),3.3,2022-01-01T00:00:00.000Z
Masculino,ETL (Extracción Transformación y Carga),2.2,2022-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,1.0,2023-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,1.4,2023-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,2.5,2023-01-01T00:00:00.000Z
Masculino,Electiva de  Ciencias Sociales,0.1,2023-01-01T00:00:00.000Z
Femenino,Electiva de  Ciencias Sociales,2.9,2023-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.4,2022-01-01T00:00:00.000Z
Femenino,Electiva profesional 4,2.0,2022-01-01T00:00:00.000Z
