estadoCivil,nombreCurso,nota,periodo
Soltero,Seguridad de la Información,1.5,2022-03-01T00:00:00.000Z
Casado,Seguridad de la Información,1.5,2022-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.0,2022-03-01T00:00:00.000Z
Soltero,Seguridad de la Información,3.6,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,3.2,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,1.9,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,2.6,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.5,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,4.9,2024-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.6,2024-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,0.5,2024-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,3.6,2024-03-01T00:00:00.000Z
Soltero,Electiva profesional 4,4.9,2024-03-01T00:00:00.000Z
Soltero,Ingles 3,3.3,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,2.2,2023-03-01T00:00:00.000Z
Casado,Ingles 3,1.8,2023-03-01T00:00:00.000Z
Soltero,Ingles 3,2.6,2023-03-01T00:00:00.000Z
Casado,Ingles 3,5.0,2023-03-01T00:00:00.000Z
Soltero,Ingles 4,2.1,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,0.6,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,4.3,2022-03-01T00:00:00.000Z
Soltero,Ingles 4,1.2,2022-03-01T00:00:00.000Z
Divorciado,Ingles 4,3.7,2022-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.5,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.7,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.3,2024-03-01T00:00:00.000Z
Casado,Almacenamiento de datos,5.0,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.1,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.7,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.3,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.3,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.8,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.8,2024-03-01T00:00:00.000Z
Soltero,Ingles 2,0.7,2021-03-01T00:00:00.000Z
Casado,Ingles 2,0.5,2021-03-01T00:00:00.000Z
Soltero,Ingles 2,4.5,2021-03-01T00:00:00.000Z
Soltero,Ingles 2,0.4,2021-03-01T00:00:00.000Z
Soltero,Ingles 2,0.5,2021-03-01T00:00:00.000Z
Soltero,Ingles 3,4.0,2024-03-01T00:00:00.000Z
Soltero,Ingles 3,2.4,2024-03-01T00:00:00.000Z
Soltero,Ingles 3,1.1,2024-03-01T00:00:00.000Z
Casado,Ingles 3,1.3,2024-03-01T00:00:00.000Z
Soltero,Ingles 3,0.0,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.3,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,3.5,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,4.8,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,1.2,2024-01-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,1.3,2024-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.8,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.2,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.1,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,3.2,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.2,2023-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,0.8,2022-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.5,2022-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.6,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,3.3,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,2.2,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,0.9,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,2.6,2022-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,2.7,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,3.3,2023-01-01T00:00:00.000Z
Divorciado,Cálculo 1,2.6,2023-01-01T00:00:00.000Z
Casado,Cálculo 1,2.5,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.3,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,4.8,2023-01-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,1.7,2023-03-01T00:00:00.000Z
Casado,Estadística y Probabilidad II,2.8,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,0.8,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,1.0,2023-03-01T00:00:00.000Z
Soltero,Estadística y Probabilidad II,3.3,2023-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.2,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,2.6,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,2.7,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.8,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,2.5,2021-01-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,4.4,2024-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,2.6,2024-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.5,2024-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.9,2024-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,3.9,2024-03-01T00:00:00.000Z
Casado,Ingles 2,1.1,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,2.4,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,4.9,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,1.3,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,4.4,2021-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,0.3,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,2.1,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,1.3,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,1.1,2024-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.8,2024-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.6,2024-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.2,2024-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.4,2024-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.9,2024-03-01T00:00:00.000Z
Soltero,Programación,2.5,2021-03-01T00:00:00.000Z
Soltero,Programación,3.5,2021-03-01T00:00:00.000Z
Soltero,Programación,3.2,2021-03-01T00:00:00.000Z
Casado,Programación,0.2,2021-03-01T00:00:00.000Z
Casado,Programación,4.6,2021-03-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.2,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.2,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.4,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,4.6,2021-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.3,2021-01-01T00:00:00.000Z
Soltero,Ingles 2,4.5,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,2.0,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,1.2,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,2.0,2023-01-01T00:00:00.000Z
Soltero,Ingles 2,3.8,2023-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,4.0,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,5.0,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,2.0,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.2,2024-01-01T00:00:00.000Z
Soltero,Electiva de Lectura y Escritura,3.9,2024-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.3,2023-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.6,2023-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.1,2023-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.9,2023-01-01T00:00:00.000Z
Soltero,Almacenamiento de datos,1.5,2023-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,4.9,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.8,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,1.2,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,0.5,2024-01-01T00:00:00.000Z
Casado,Electiva Profesional 5,3.0,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.5,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,1.1,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 5,4.8,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,2.9,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.2,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.5,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,3.2,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.9,2024-01-01T00:00:00.000Z
Soltero,Programación,4.9,2022-03-01T00:00:00.000Z
Soltero,Programación,0.1,2022-03-01T00:00:00.000Z
Soltero,Programación,1.3,2022-03-01T00:00:00.000Z
Soltero,Programación,2.7,2022-03-01T00:00:00.000Z
Soltero,Programación,4.9,2022-03-01T00:00:00.000Z
Casado,Electiva Profesional 3,4.9,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,0.2,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,3.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.7,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 3,4.0,2021-03-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,1.8,2023-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,1.5,2023-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,0.8,2023-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,3.3,2023-01-01T00:00:00.000Z
Soltero,Seminario de Ing. de Datos e IA,2.5,2023-01-01T00:00:00.000Z
Soltero,Analítica de Datos,0.1,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,0.1,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,2.3,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,2.3,2023-03-01T00:00:00.000Z
Soltero,Analítica de Datos,3.4,2023-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.2,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.0,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.1,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.5,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.6,2024-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.7,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,4.2,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,0.1,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,2.8,2021-03-01T00:00:00.000Z
Soltero,Almacenamiento de datos,3.0,2021-03-01T00:00:00.000Z
Casado,Innovación y Emprendimiento,4.9,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,1.1,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,3.1,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.1,2022-01-01T00:00:00.000Z
Soltero,Innovación y Emprendimiento,0.7,2022-01-01T00:00:00.000Z
Soltero,Programación,1.2,2022-01-01T00:00:00.000Z
Casado,Programación,3.1,2022-01-01T00:00:00.000Z
Soltero,Programación,0.6,2022-01-01T00:00:00.000Z
Soltero,Programación,1.3,2022-01-01T00:00:00.000Z
Soltero,Programación,2.5,2022-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,2.1,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,3.1,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,4.7,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,4.5,2024-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,0.1,2024-01-01T00:00:00.000Z
Casado,Matemáticas Fundamentales,3.0,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.9,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,0.7,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,2.3,2023-01-01T00:00:00.000Z
Soltero,Matemáticas Fundamentales,1.7,2023-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,3.2,2021-01-01T00:00:00.000Z
Casado,Redes e Infraestructura,5.0,2021-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,2.0,2021-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.1,2021-01-01T00:00:00.000Z
Soltero,Redes e Infraestructura,4.0,2021-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),4.0,2024-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.1,2024-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),1.4,2024-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),3.3,2024-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.0,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,2.2,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,3.2,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,4.7,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,4.1,2022-01-01T00:00:00.000Z
Soltero,Formación Ciudadana I : Identidades y Pluralismo,4.6,2022-01-01T00:00:00.000Z
Soltero,Cálculo 1,3.5,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,0.7,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.0,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.3,2023-01-01T00:00:00.000Z
Soltero,Cálculo 1,1.2,2023-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,2.6,2022-01-01T00:00:00.000Z
Divorciado,Sistemas Operativos,2.2,2022-01-01T00:00:00.000Z
Casado,Sistemas Operativos,2.5,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.6,2022-01-01T00:00:00.000Z
Casado,Sistemas Operativos,1.9,2022-01-01T00:00:00.000Z
Casado,Inteligencia Artificial,2.6,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,4.4,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.3,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,4.5,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.3,2023-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.3,2022-03-01T00:00:00.000Z
Casado,Electiva Profesional 5,2.2,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,2.3,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,4.8,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,2.2,2022-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.4,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,2.2,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,0.6,2021-03-01T00:00:00.000Z
Casado,Electiva Profesional 5,3.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 5,3.4,2021-03-01T00:00:00.000Z
Casado,Electiva Profesional 2,4.6,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.9,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.2,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.1,2023-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,2.7,2023-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,1.1,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.9,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.6,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.1,2023-03-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.8,2023-03-01T00:00:00.000Z
Casado,Electiva Profesional 1,4.1,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,1.9,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,0.5,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,4.4,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 1,2.6,2021-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,4.9,2022-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,5.0,2022-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.4,2022-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,4.5,2022-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,3.6,2022-03-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,1.8,2024-01-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,4.6,2024-01-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,2.6,2024-01-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,2.7,2024-01-01T00:00:00.000Z
Soltero,Legislación y Ética en el Manejo de Datos,0.1,2024-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,0.6,2022-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.4,2022-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,1.2,2022-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.9,2022-01-01T00:00:00.000Z
Soltero,Seguridad de la Información,4.8,2022-01-01T00:00:00.000Z
Soltero,Ingles 1,0.1,2021-03-01T00:00:00.000Z
Soltero,Ingles 1,2.8,2021-03-01T00:00:00.000Z
Soltero,Ingles 1,1.5,2021-03-01T00:00:00.000Z
Casado,Ingles 1,4.3,2021-03-01T00:00:00.000Z
Casado,Ingles 1,3.3,2021-03-01T00:00:00.000Z
Soltero,Ingles 1,0.6,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.6,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.3,2024-03-01T00:00:00.000Z
Casado,Ingles 1,1.2,2024-03-01T00:00:00.000Z
Soltero,Ingles 1,1.5,2024-03-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.0,2024-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.6,2024-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.5,2024-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,1.4,2024-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.7,2024-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.6,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,2.3,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.1,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,4.6,2021-03-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.2,2021-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,1.5,2022-01-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.8,2022-01-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.4,2022-01-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,4.9,2022-01-01T00:00:00.000Z
Casado,Lógica y Matemática Discreta,3.1,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,0.5,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.3,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,3.4,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,1.8,2022-01-01T00:00:00.000Z
Soltero,Electiva Profesional 2,4.0,2022-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,4.2,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,4.9,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,2.8,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,0.7,2021-01-01T00:00:00.000Z
Soltero,Inteligencia Artificial,3.2,2021-01-01T00:00:00.000Z
Soltero,Ingles 4,1.6,2024-03-01T00:00:00.000Z
Soltero,Ingles 4,1.0,2024-03-01T00:00:00.000Z
Soltero,Ingles 4,4.5,2024-03-01T00:00:00.000Z
Soltero,Ingles 4,4.3,2024-03-01T00:00:00.000Z
Soltero,Ingles 4,2.8,2024-03-01T00:00:00.000Z
Soltero,Analítica de Datos,1.6,2024-01-01T00:00:00.000Z
Soltero,Analítica de Datos,2.6,2024-01-01T00:00:00.000Z
Casado,Analítica de Datos,1.9,2024-01-01T00:00:00.000Z
Soltero,Analítica de Datos,4.9,2024-01-01T00:00:00.000Z
Casado,Analítica de Datos,3.0,2024-01-01T00:00:00.000Z
Soltero,Ingles 4,1.9,2023-01-01T00:00:00.000Z
Casado,Ingles 4,1.5,2023-01-01T00:00:00.000Z
Soltero,Ingles 4,2.2,2023-01-01T00:00:00.000Z
Soltero,Ingles 4,3.0,2023-01-01T00:00:00.000Z
Soltero,Ingles 4,1.9,2023-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),1.1,2024-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.0,2024-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),0.8,2024-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),2.8,2024-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),3.8,2024-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.1,2022-01-01T00:00:00.000Z
Casado,Ingeniería y Sostenibilidad,1.9,2022-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,0.1,2022-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,0.6,2022-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,4.7,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.6,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.3,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,0.5,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,4.7,2022-01-01T00:00:00.000Z
Soltero,Sistemas Operativos,3.1,2022-01-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,2.3,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.3,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,3.0,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.3,2024-03-01T00:00:00.000Z
Soltero,Lógica y Matemática Discreta,0.9,2024-03-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),4.5,2022-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),3.1,2022-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),2.9,2022-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),3.3,2022-01-01T00:00:00.000Z
Soltero,ETL (Extracción Transformación y Carga),2.2,2022-01-01T00:00:00.000Z
Casado,Electiva de  Ciencias Sociales,1.0,2023-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,1.4,2023-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.5,2023-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,0.1,2023-01-01T00:00:00.000Z
Soltero,Electiva de  Ciencias Sociales,2.9,2023-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,2.4,2022-01-01T00:00:00.000Z
Casado,Electiva profesional 4,2.0,2022-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.1,2022-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,2.9,2022-01-01T00:00:00.000Z
Soltero,Electiva profesional 4,1.6,2022-01-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,2.8,2022-03-01T00:00:00.000Z
Divorciado,Ingeniería y Sostenibilidad,1.2,2022-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,3.4,2022-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,1.7,2022-03-01T00:00:00.000Z
Soltero,Ingeniería y Sostenibilidad,2.2,2022-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,2.6,2024-03-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,2.6,2024-03-01T00:00:00.000Z
Soltero,Formación Ciudadana III: Paz y Convivencia,1.7,2024-03-01T00:00:00.000Z
Divorciado,Formación Ciudadana III: Paz y Convivencia,0.5,2024-03-01T00:00:00.000Z
Casado,Formación Ciudadana III: Paz y Convivencia,4.1,2024-03-01T00:00:00.000Z
Soltero,Introducción a la Ingeniería de Datos e Inteligencia Artificial,3.4,2024-01-01T00:00:00.000Z
